Customer ID,Age,Gender,Location,Review Rating,Subscription Status,Preferred Payment Method
2097,21,Male,Girona,4.7,No,Debit Card
260,32,Male,Valencia,2.9,Yes,Debit Card
1919,35,Male,Madrid,4.6,No,Debit Card
946,38,Male,Avilés,4.1,Yes,Venmo
3035,51,Female,Madrid,3.5,No,Credit Card
3322,32,Female,Oviedo,4.3,No,Venmo
2932,36,Female,Alicante,4.5,No,Credit Card
2962,33,Female,Avilés,2.8,No,Debit Card
1350,21,Male,Gijón,3.2,No,Cash
1800,32,Male,Alicante,3.9,No,Venmo
646,62,Male,Alcalá de Henares,4.2,Yes,Venmo
2496,40,Male,Oviedo,3.1,No,Credit Card
3138,34,Female,Oviedo,2.7,No,Bank Transfer
3400,40,Female,Alcalá de Henares,3.3,No,Debit Card
7,63,Male,Avilés,3.2,Yes,Cash
3543,62,Female,Madrid,4.2,No,Venmo
214,30,Male,Oviedo,4.4,Yes,Debit Card
1988,69,Male,Valencia,3.4,No,Cash
1731,23,Male,Alcalá de Henares,4.2,No,Credit Card
1699,25,Male,Móstoles,4.8,No,Bank Transfer
471,50,Male,Gijón,4.6,Yes,Cash
3757,64,Female,Lleida,4.8,No,Debit Card
5,45,Male,Barcelona,2.7,Yes,PayPal
2827,32,Female,Castellón,3.6,No,Venmo
2122,43,Male,Alcalá de Henares,3.5,No,Bank Transfer
1593,56,Male,Gijón,3.3,No,Bank Transfer
1554,27,Male,Alicante,4.8,No,Debit Card
2577,20,Male,Madrid,4.2,No,Debit Card
2299,40,Male,Gijón,2.9,No,Cash
2835,39,Female,Alicante,2.9,No,Credit Card
3741,42,Female,Oviedo,2.6,No,Debit Card
1217,62,Male,Alcalá de Henares,3.7,No,Venmo
1393,31,Male,Alcalá de Henares,4.2,No,Venmo
3671,31,Female,Valencia,3.8,No,PayPal
790,33,Male,Oviedo,2.7,Yes,Credit Card
1098,58,Male,Castellón,3.2,No,Bank Transfer
3029,62,Female,Alcalá de Henares,3.0,No,PayPal
3074,58,Female,Barcelona,3.6,No,Debit Card
2874,44,Female,Móstoles,2.6,No,Bank Transfer
459,47,Male,Barcelona,4.0,Yes,PayPal
283,21,Male,Valencia,3.0,Yes,Cash
2356,22,Male,Madrid,4.1,No,Cash
2861,28,Female,Oviedo,2.9,No,Bank Transfer
1787,45,Male,Girona,4.6,No,Venmo
3662,63,Female,Avilés,3.5,No,Credit Card
317,36,Male,Oviedo,3.3,Yes,Venmo
2279,61,Male,Barcelona,3.8,No,Cash
106,69,Male,Barcelona,3.6,Yes,Bank Transfer
3157,18,Female,Lleida,3.1,No,Cash
3753,24,Female,Madrid,4.1,No,Venmo
3128,55,Female,Alicante,3.4,No,Credit Card
3258,44,Female,Gijón,3.3,No,Venmo
3478,53,Female,Madrid,3.8,No,Debit Card
1278,19,Male,Valencia,5.0,No,Venmo
2732,52,Female,Oviedo,2.5,No,Bank Transfer
455,37,Male,Valencia,3.2,Yes,Cash
3287,45,Female,Gijón,5.0,No,Venmo
1742,41,Male,Alicante,3.6,No,Bank Transfer
1463,38,Male,Avilés,4.8,No,Venmo
2902,41,Female,Castellón,2.6,No,Credit Card
1432,39,Male,Oviedo,2.9,No,Venmo
696,30,Male,Valencia,3.7,Yes,Debit Card
675,48,Male,Madrid,4.7,Yes,Bank Transfer
100,26,Male,Gijón,3.7,Yes,Debit Card
2698,42,Female,Girona,3.2,No,Bank Transfer
3874,42,Female,Alcalá de Henares,4.0,No,Credit Card
3479,36,Female,Móstoles,4.6,No,PayPal
81,19,Male,Girona,3.3,Yes,Credit Card
2368,66,Male,Girona,3.4,No,Bank Transfer
3485,44,Female,Valencia,4.2,No,Credit Card
3441,45,Female,Madrid,4.3,No,PayPal
3114,46,Female,Lleida,2.6,No,Debit Card
2573,54,Male,Avilés,3.9,No,Bank Transfer
2558,70,Male,Avilés,3.9,No,PayPal
122,19,Male,Lleida,4.2,Yes,Cash
1538,68,Male,Girona,3.2,No,Venmo
3408,46,Female,Avilés,2.6,No,Cash
2650,23,Male,Madrid,3.9,No,Bank Transfer
2526,39,Male,Avilés,4.2,No,PayPal
3342,55,Female,Girona,4.5,No,Credit Card
111,56,Male,Alcalá de Henares,4.0,Yes,Venmo
43,20,Male,Girona,4.1,Yes,PayPal
284,32,Male,Alicante,3.2,Yes,Venmo
2509,23,Male,Madrid,3.1,No,Debit Card
2718,18,Female,Castellón,4.3,No,Credit Card
1865,19,Male,Gijón,3.2,No,Venmo
1240,62,Male,Madrid,4.8,No,Debit Card
1588,41,Male,Lleida,3.5,No,Credit Card
1062,36,Male,Gijón,4.4,No,Venmo
2450,26,Male,Lleida,4.1,No,Venmo
778,55,Male,Valencia,2.5,Yes,Venmo
1768,69,Male,Girona,3.8,No,Debit Card
1574,36,Male,Castellón,4.3,No,Debit Card
2614,58,Male,Oviedo,2.9,No,Bank Transfer
1903,31,Male,Castellón,5.0,No,Venmo
2513,50,Male,Barcelona,4.9,No,Credit Card
3592,48,Female,Madrid,3.2,No,Bank Transfer
605,44,Male,Valencia,4.4,Yes,Credit Card
1566,58,Male,Lleida,4.2,No,PayPal
1084,35,Male,Móstoles,3.3,No,Cash
3207,36,Female,Madrid,3.0,No,PayPal
3544,58,Female,Oviedo,4.1,No,PayPal
3360,43,Female,Alicante,3.9,No,Debit Card
1636,68,Male,Oviedo,3.2,No,Cash
363,53,Male,Girona,3.4,Yes,Venmo
2799,52,Female,Lleida,4.8,No,PayPal
1581,65,Male,Avilés,3.7,No,Cash
2421,41,Male,Barcelona,4.2,No,PayPal
1142,39,Male,Lleida,4.7,No,PayPal
3392,47,Female,Valencia,3.7,No,Debit Card
2403,45,Male,Oviedo,3.8,No,Cash
1189,68,Male,Castellón,3.3,No,Credit Card
3113,19,Female,Gijón,3.8,No,Venmo
403,31,Male,Madrid,3.0,Yes,PayPal
229,18,Male,Madrid,2.9,Yes,Credit Card
2378,44,Male,Lleida,4.0,No,Cash
2442,45,Male,Móstoles,4.7,No,Credit Card
3784,39,Female,Gijón,3.2,No,Debit Card
3689,52,Female,Móstoles,3.0,No,Cash
3516,19,Female,Alcalá de Henares,4.0,No,Debit Card
451,25,Male,Barcelona,2.7,Yes,Credit Card
3042,48,Female,Avilés,4.0,No,PayPal
2624,49,Male,Móstoles,4.8,No,Cash
2185,38,Male,Lleida,3.2,No,PayPal
523,65,Male,Lleida,2.5,Yes,Cash
3626,44,Female,Madrid,4.4,No,PayPal
971,45,Male,Gijón,4.4,Yes,Cash
2885,55,Female,Gijón,3.4,No,Credit Card
2575,27,Male,Avilés,4.6,No,Credit Card
2862,66,Female,Avilés,3.4,No,Credit Card
133,30,Male,Barcelona,4.7,Yes,PayPal
956,55,Male,Móstoles,3.4,Yes,PayPal
2167,31,Male,Castellón,3.5,No,Credit Card
3756,64,Female,Barcelona,3.4,No,Credit Card
1215,30,Male,Lleida,3.8,No,Cash
913,24,Male,Valencia,3.4,Yes,Bank Transfer
1311,43,Male,Alicante,3.1,No,Credit Card
3496,24,Female,Valencia,2.8,No,Cash
2883,59,Female,Girona,2.6,No,Credit Card
3577,29,Female,Castellón,3.0,No,Venmo
3900,52,Female,Alicante,3.1,No,Venmo
3382,57,Female,Alicante,4.7,No,Credit Card
1862,29,Male,Lleida,3.6,No,Debit Card
1247,27,Male,Gijón,2.7,No,Cash
1595,40,Male,Girona,3.7,No,Cash
1811,41,Male,Alicante,2.7,No,Cash
1512,34,Male,Barcelona,3.6,No,Credit Card
2198,33,Male,Girona,3.7,No,Venmo
1298,44,Male,Madrid,4.6,No,Venmo
2435,36,Male,Castellón,5.0,No,Credit Card
1833,69,Male,Gijón,4.6,No,Cash
2012,57,Male,Lleida,3.7,No,Bank Transfer
3224,68,Female,Girona,3.9,No,Venmo
2385,24,Male,Gijón,3.3,No,PayPal
345,24,Male,Gijón,4.0,Yes,Debit Card
1673,18,Male,Lleida,3.8,No,Venmo
670,43,Male,Móstoles,3.3,Yes,Venmo
865,51,Male,Lleida,3.9,Yes,PayPal
1253,28,Male,Madrid,4.0,No,Cash
3103,51,Female,Móstoles,4.3,No,Cash
904,44,Male,Madrid,3.3,Yes,PayPal
2157,38,Male,Alicante,3.6,No,Debit Card
1902,56,Male,Móstoles,3.9,No,Cash
2920,64,Female,Oviedo,3.8,No,Debit Card
1556,43,Male,Alicante,4.5,No,Cash
2199,57,Male,Oviedo,3.5,No,Venmo
3115,21,Female,Gijón,4.7,No,Venmo
2644,49,Male,Madrid,2.9,No,Cash
1975,27,Male,Madrid,4.6,No,PayPal
1092,44,Male,Valencia,4.7,No,Credit Card
576,58,Male,Alicante,4.8,Yes,PayPal
27,38,Male,Valencia,3.6,Yes,Credit Card
1672,31,Male,Alcalá de Henares,4.0,No,Bank Transfer
2367,30,Male,Barcelona,3.6,No,Credit Card
448,60,Male,Alcalá de Henares,3.6,Yes,Bank Transfer
859,19,Male,Alcalá de Henares,3.1,Yes,PayPal
2955,33,Female,Lleida,3.9,No,Credit Card
2631,29,Male,Valencia,4.2,No,Cash
2710,35,Female,Madrid,2.9,No,Credit Card
2820,67,Female,Valencia,3.0,No,Cash
3682,26,Female,Madrid,4.2,No,Debit Card
3369,30,Female,Castellón,4.8,No,Bank Transfer
1264,41,Male,Valencia,4.6,No,Credit Card
1758,19,Male,Avilés,3.6,No,Debit Card
2260,60,Male,Gijón,3.3,No,Cash
2492,63,Male,Oviedo,2.5,No,Bank Transfer
3590,31,Female,Gijón,4.8,No,Cash
1347,44,Male,Oviedo,3.0,No,Venmo
2678,45,Female,Lleida,3.8,No,PayPal
1242,58,Male,Girona,3.1,No,Credit Card
1235,38,Male,Valencia,4.1,No,Bank Transfer
3335,66,Female,Girona,3.4,No,Credit Card
2409,23,Male,Avilés,4.2,No,Debit Card
903,43,Male,Castellón,2.8,Yes,Cash
891,52,Male,Alcalá de Henares,4.3,Yes,Credit Card
1041,68,Male,Alicante,4.0,Yes,Cash
1545,30,Male,Alcalá de Henares,3.9,No,Debit Card
1220,19,Male,Gijón,2.5,No,Credit Card
3130,60,Female,Madrid,4.7,No,Venmo
1531,59,Male,Girona,3.9,No,Bank Transfer
2928,45,Female,Valencia,2.7,No,Venmo
3859,30,Female,Alcalá de Henares,3.5,No,Credit Card
263,37,Male,Avilés,3.7,Yes,Debit Card
3768,59,Female,Gijón,3.1,No,Bank Transfer
1547,60,Male,Alicante,3.8,No,Bank Transfer
14,65,Male,Alcalá de Henares,4.7,Yes,PayPal
3065,22,Female,Móstoles,3.6,No,Bank Transfer
1308,23,Male,Barcelona,3.1,No,PayPal
2655,23,Female,Lleida,4.1,No,PayPal
439,52,Male,Oviedo,4.3,Yes,Credit Card
792,50,Male,Gijón,3.1,Yes,PayPal
2293,43,Male,Avilés,3.8,No,Debit Card
1349,19,Male,Móstoles,3.2,No,Credit Card
61,50,Male,Girona,4.0,Yes,Cash
1532,63,Male,Barcelona,4.5,No,PayPal
3863,56,Female,Gijón,2.8,No,Venmo
1339,56,Male,Móstoles,2.6,No,PayPal
695,41,Male,Valencia,3.5,Yes,Venmo
2761,41,Female,Girona,5.0,No,Credit Card
3638,32,Female,Barcelona,3.6,No,Credit Card
2127,63,Male,Castellón,4.1,No,Credit Card
1966,67,Male,Alicante,4.9,No,Debit Card
3703,58,Female,Girona,2.7,No,Venmo
3842,68,Female,Móstoles,4.2,No,Bank Transfer
2798,63,Female,Móstoles,3.5,No,Venmo
601,22,Male,Castellón,5.0,Yes,Venmo
1652,59,Male,Oviedo,3.9,No,Debit Card
1151,29,Male,Alicante,2.7,No,Venmo
1001,43,Male,Móstoles,3.9,Yes,Bank Transfer
2975,57,Female,Lleida,4.1,No,Credit Card
726,61,Male,Castellón,3.1,Yes,Debit Card
2701,22,Female,Alcalá de Henares,3.2,No,Cash
1319,52,Male,Lleida,2.7,No,Credit Card
2976,61,Female,Avilés,4.5,No,Cash
3602,34,Female,Móstoles,3.0,No,PayPal
2657,52,Female,Lleida,3.6,No,Bank Transfer
2161,45,Male,Gijón,3.3,No,PayPal
1288,24,Male,Móstoles,3.4,No,PayPal
1861,18,Male,Girona,4.8,No,Credit Card
1337,23,Male,Oviedo,4.8,No,Debit Card
1989,46,Male,Castellón,3.9,No,Bank Transfer
3621,60,Female,Alicante,2.9,No,Credit Card
1573,37,Male,Oviedo,3.4,No,Debit Card
2219,67,Male,Lleida,3.5,No,Debit Card
1878,69,Male,Valencia,3.6,No,Credit Card
155,41,Male,Oviedo,3.6,Yes,Venmo
2911,32,Female,Madrid,2.9,No,Credit Card
1799,40,Male,Alcalá de Henares,3.7,No,Cash
3523,27,Female,Alicante,3.2,No,Cash
3229,37,Female,Gijón,4.6,No,PayPal
503,59,Male,Gijón,2.8,Yes,PayPal
2413,53,Male,Gijón,4.3,No,Bank Transfer
2648,60,Male,Oviedo,3.3,No,Debit Card
2229,54,Male,Barcelona,3.7,No,Credit Card
1444,58,Male,Móstoles,4.2,No,Cash
2508,58,Male,Alicante,2.9,No,Credit Card
1295,27,Male,Avilés,4.5,No,Cash
1362,49,Male,Avilés,3.7,No,Debit Card
588,29,Male,Alicante,4.2,Yes,Debit Card
3862,64,Female,Lleida,4.9,No,Credit Card
1496,45,Male,Lleida,4.5,No,PayPal
3151,55,Female,Lleida,2.6,No,Bank Transfer
1646,53,Male,Lleida,2.8,No,Venmo
3624,39,Female,Móstoles,2.7,No,PayPal
1484,39,Male,Valencia,4.7,No,Debit Card
1103,52,Male,Móstoles,2.9,No,Cash
500,36,Male,Gijón,4.8,Yes,PayPal
2387,19,Male,Valencia,2.9,No,Venmo
2397,38,Male,Alcalá de Henares,3.7,No,Venmo
2625,19,Male,Madrid,3.3,No,Credit Card
112,26,Male,Barcelona,5.0,Yes,Credit Card
2855,36,Female,Madrid,2.7,No,Venmo
950,33,Male,Avilés,3.4,Yes,Venmo
3514,30,Female,Avilés,4.2,No,Credit Card
1724,70,Male,Alicante,3.3,No,PayPal
3809,33,Female,Barcelona,4.7,No,Debit Card
1611,20,Male,Castellón,3.4,No,PayPal
3825,54,Female,Valencia,4.0,No,Credit Card
3175,45,Female,Valencia,3.8,No,PayPal
3614,58,Female,Oviedo,3.5,No,Venmo
2790,28,Female,Alicante,5.0,No,Credit Card
3302,36,Female,Barcelona,2.5,No,Credit Card
2239,40,Male,Alicante,3.8,No,Debit Card
2632,53,Male,Castellón,2.7,No,Cash
1161,37,Male,Valencia,3.2,No,Venmo
3092,68,Female,Móstoles,3.4,No,Credit Card
2987,62,Female,Gijón,3.3,No,Credit Card
2284,44,Male,Castellón,4.1,No,Credit Card
804,32,Male,Girona,2.8,Yes,Venmo
2366,52,Male,Madrid,2.5,No,Venmo
843,59,Male,Valencia,3.6,Yes,PayPal
164,54,Male,Alcalá de Henares,3.4,Yes,Debit Card
2139,67,Male,Valencia,2.8,No,Venmo
685,63,Male,Avilés,4.7,Yes,Debit Card
3578,66,Female,Gijón,2.6,No,Bank Transfer
2063,54,Male,Girona,2.8,No,Cash
3021,23,Female,Madrid,2.8,No,Venmo
3236,27,Female,Madrid,4.0,No,Venmo
825,61,Male,Lleida,3.0,Yes,Cash
3260,57,Female,Valencia,3.7,No,Debit Card
1122,63,Male,Oviedo,3.2,No,Cash
1477,39,Male,Gijón,4.1,No,Credit Card
3804,48,Female,Gijón,3.6,No,Debit Card
3726,18,Female,Lleida,4.4,No,PayPal
3126,33,Female,Gijón,4.0,No,Cash
814,54,Male,Girona,2.9,Yes,Debit Card
139,68,Male,Barcelona,4.4,Yes,Bank Transfer
585,70,Male,Barcelona,4.7,Yes,Debit Card
656,20,Male,Castellón,3.1,Yes,Venmo
2696,50,Female,Gijón,3.6,No,PayPal
3717,57,Female,Móstoles,3.4,No,Debit Card
1798,62,Male,Alcalá de Henares,3.9,No,Venmo
3570,35,Female,Alcalá de Henares,3.3,No,Bank Transfer
316,66,Male,Madrid,4.5,Yes,Debit Card
1601,20,Male,Madrid,4.7,No,PayPal
2527,47,Male,Valencia,3.4,No,PayPal
335,41,Male,Avilés,2.6,Yes,Credit Card
2221,19,Male,Lleida,4.5,No,Cash
2339,66,Male,Móstoles,4.0,No,PayPal
1585,41,Male,Madrid,3.1,No,Credit Card
1797,62,Male,Girona,3.1,No,Venmo
3704,30,Female,Madrid,2.9,No,PayPal
3561,18,Female,Madrid,3.5,No,Credit Card
2052,65,Male,Barcelona,3.8,No,Credit Card
1323,23,Male,Barcelona,4.0,No,Bank Transfer
438,45,Male,Madrid,2.6,Yes,PayPal
2447,38,Male,Gijón,2.9,No,Credit Card
661,50,Male,Valencia,5.0,Yes,Credit Card
1144,68,Male,Castellón,4.4,No,PayPal
2683,59,Female,Girona,3.9,No,Venmo
2379,26,Male,Girona,2.7,No,PayPal
454,54,Male,Madrid,2.8,Yes,Credit Card
2103,23,Male,Girona,4.5,No,Cash
1104,35,Male,Barcelona,4.3,No,Debit Card
354,63,Male,Alcalá de Henares,4.1,Yes,Debit Card
1473,39,Male,Madrid,3.5,No,Cash
3233,45,Female,Castellón,4.0,No,Bank Transfer
2394,58,Male,Oviedo,5.0,No,PayPal
1424,51,Male,Barcelona,3.5,No,Venmo
487,38,Male,Madrid,2.8,Yes,Venmo
842,55,Male,Oviedo,2.6,Yes,PayPal
3099,66,Female,Lleida,3.3,No,Bank Transfer
2156,32,Male,Gijón,3.7,No,PayPal
203,57,Male,Móstoles,2.7,Yes,Venmo
2068,60,Male,Lleida,3.1,No,Cash
1688,67,Male,Oviedo,3.7,No,PayPal
392,37,Male,Castellón,4.8,Yes,Cash
2659,52,Female,Oviedo,3.2,No,PayPal
1633,35,Male,Valencia,4.7,No,Debit Card
3240,33,Female,Móstoles,2.7,No,Cash
655,24,Male,Oviedo,4.4,Yes,Venmo
749,35,Male,Gijón,3.9,Yes,Bank Transfer
549,36,Male,Gijón,4.6,Yes,Debit Card
2289,28,Male,Móstoles,3.8,No,PayPal
707,46,Male,Madrid,4.8,Yes,Debit Card
526,51,Male,Gijón,3.2,Yes,Debit Card
2989,69,Female,Avilés,5.0,No,Debit Card
2523,20,Male,Castellón,2.5,No,Debit Card
812,18,Male,Valencia,2.7,Yes,Venmo
1834,34,Male,Valencia,4.5,No,PayPal
3198,27,Female,Girona,3.2,No,Credit Card
1893,39,Male,Barcelona,4.6,No,Venmo
2656,26,Female,Barcelona,3.4,No,Credit Card
1541,28,Male,Gijón,2.9,No,Bank Transfer
2392,42,Male,Oviedo,4.6,No,Bank Transfer
2282,28,Male,Madrid,3.0,No,Bank Transfer
1270,43,Male,Gijón,3.0,No,PayPal
1735,31,Male,Girona,3.1,No,PayPal
1169,68,Male,Girona,3.6,No,Debit Card
501,36,Male,Barcelona,4.8,Yes,Venmo
1980,49,Male,Valencia,2.8,No,Debit Card
844,65,Male,Avilés,3.2,Yes,PayPal
3547,60,Female,Alcalá de Henares,3.6,No,Bank Transfer
3414,34,Female,Avilés,2.5,No,PayPal
2261,38,Male,Alcalá de Henares,4.9,No,PayPal
645,68,Male,Avilés,4.3,Yes,Cash
3294,19,Female,Alicante,3.5,No,Credit Card
531,48,Male,Lleida,3.2,Yes,Credit Card
1333,66,Male,Lleida,4.3,No,Bank Transfer
2957,52,Female,Alicante,3.7,No,Venmo
3886,49,Female,Valencia,3.2,No,Cash
830,42,Male,Alicante,3.1,Yes,Credit Card
2946,32,Female,Valencia,4.8,No,Credit Card
3166,49,Female,Gijón,3.0,No,Bank Transfer
1050,45,Male,Alicante,2.8,Yes,Cash
3028,52,Female,Alicante,2.8,No,Credit Card
580,58,Male,Castellón,3.7,Yes,Credit Card
83,19,Male,Valencia,4.0,Yes,Credit Card
2237,23,Male,Alcalá de Henares,2.7,No,Debit Card
1399,30,Male,Oviedo,2.5,No,Credit Card
2130,40,Male,Alicante,2.8,No,PayPal
1618,43,Male,Castellón,4.3,No,Credit Card
1738,42,Male,Lleida,4.2,No,Venmo
2967,52,Female,Oviedo,2.8,No,Debit Card
3215,53,Female,Barcelona,3.1,No,Debit Card
3084,22,Female,Barcelona,3.5,No,PayPal
3620,44,Female,Alicante,4.9,No,Venmo
562,65,Male,Valencia,2.6,Yes,PayPal
2965,44,Female,Madrid,3.8,No,Venmo
1406,33,Male,Móstoles,2.7,No,Credit Card
235,20,Male,Barcelona,3.7,Yes,Credit Card
1642,50,Male,Girona,3.4,No,Bank Transfer
2557,24,Male,Girona,3.1,No,Bank Transfer
2373,50,Male,Avilés,3.1,No,PayPal
3806,48,Female,Castellón,3.1,No,Credit Card
